%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -2389.15, -2632.93, -2995.19, -2574.25, 0.000, 0.000, 0.000, 14:18:50.323
1, -2263.35, -2469.71, -2841.42, -2435.60, 0.000, 0.000, 0.000, 14:18:50.337
2, -1826.40, -2005.38, -2455.80, -2096.19, 0.000, 0.000, 0.000, 14:18:50.337
3, -1883.55, -2097.63, -2551.96, -2174.49, 0.000, 0.000, 0.000, 14:18:50.368
4, -2377.00, -2631.90, -2990.61, -2572.40, 0.000, 0.000, 0.000, 14:18:50.368
5, -2252.66, -2462.96, -2836.52, -2430.56, 0.000, 0.000, 0.000, 14:18:50.368
6, -1815.45, -2003.19, -2449.17, -2081.27, 0.000, 0.000, 0.000, 14:18:50.368
7, -1876.81, -2097.96, -2550.54, -2172.40, 0.000, 0.000, 0.000, 14:18:50.369
8, -2370.55, -2638.68, -2993.44, -2572.80, 0.000, 0.000, 0.000, 14:18:50.369
9, -2245.69, -2470.18, -2834.60, -2434.19, 0.000, 0.000, 0.000, 14:18:50.369
10, -1819.00, -2012.96, -2448.44, -2088.14, 0.000, 0.000, 0.000, 14:18:50.369
11, -1867.21, -2092.96, -2536.93, -2170.45, 0.000, 0.000, 0.000, 14:18:50.399
12, -2370.69, -2625.23, -2978.41, -2561.18, 0.000, 0.000, 0.000, 14:18:50.399
13, -2229.50, -2455.12, -2820.29, -2419.94, 0.000, 0.000, 0.000, 14:18:50.399
14, -1810.31, -1992.57, -2432.23, -2075.76, 0.000, 0.000, 0.000, 14:18:50.399
15, -1866.00, -2084.98, -2536.53, -2163.82, 0.000, 0.000, 0.000, 14:18:50.414
16, -2363.79, -2619.16, -2978.49, -2560.78, 0.000, 0.000, 0.000, 14:18:50.414
17, -2222.19, -2451.16, -2824.61, -2418.69, 0.000, 0.000, 0.000, 14:18:50.415
18, -1802.31, -1987.57, -2427.97, -2073.02, 0.000, 0.000, 0.000, 14:18:50.415
19, -1864.03, -2088.36, -2530.89, -2159.93, 0.000, 0.000, 0.000, 14:18:50.428
20, -2354.11, -2608.71, -2974.91, -2546.48, 0.000, 0.000, 0.000, 14:18:50.428
21, -2228.98, -2443.59, -2815.45, -2413.48, 0.000, 0.000, 0.000, 14:18:50.443
22, -1806.75, -1985.21, -2425.81, -2074.26, 0.000, 0.000, 0.000, 14:18:50.443
23, -1860.99, -2087.37, -2532.24, -2170.61, 0.000, 0.000, 0.000, 14:18:50.443
24, -2358.71, -2617.33, -2965.67, -2555.56, 0.000, 0.000, 0.000, 14:18:50.443
25, -2231.90, -2451.68, -2814.48, -2412.55, 0.000, 0.000, 0.000, 14:18:50.457
26, -1801.97, -1986.21, -2426.89, -2069.65, 0.000, 0.000, 0.000, 14:18:50.457
27, -1859.30, -2076.11, -2526.45, -2158.11, 0.000, 0.000, 0.000, 14:18:50.472
28, -2363.35, -2620.11, -2971.33, -2555.87, 0.000, 0.000, 0.000, 14:18:50.472
29, -2239.41, -2451.33, -2820.85, -2415.34, 0.000, 0.000, 0.000, 14:18:50.480
30, -1811.67, -1981.94, -2429.55, -2071.91, 0.000, 0.000, 0.000, 14:18:50.480
31, -1871.02, -2086.46, -2545.28, -2167.46, 0.000, 0.000, 0.000, 14:18:50.488
32, -2366.93, -2625.44, -2978.79, -2563.54, 0.000, 0.000, 0.000, 14:18:50.488
33, -2227.20, -2449.74, -2814.52, -2413.22, 0.000, 0.000, 0.000, 14:18:50.502
34, -1806.11, -1987.84, -2434.01, -2070.32, 0.000, 0.000, 0.000, 14:18:50.502
35, -1880.51, -2088.10, -2547.51, -2170.22, 0.000, 0.000, 0.000, 14:18:50.503
36, -2366.41, -2617.04, -2979.49, -2556.00, 0.000, 0.000, 0.000, 14:18:50.503
37, -2223.78, -2450.98, -2811.99, -2410.67, 0.000, 0.000, 0.000, 14:18:50.518
