%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -4522.02, -5032.98, -5040.02, -4256.70, 0.000, 0.000, 0.000, 17:40:30.857
1, -4375.43, -4840.00, -4859.91, -4088.85, 0.000, 0.000, 0.000, 17:40:30.857
2, -4176.93, -4642.58, -4656.33, -3878.57, 0.000, 0.000, 0.000, 17:40:30.857
3, -4273.42, -4766.51, -4789.85, -4025.79, 0.000, 0.000, 0.000, 17:40:30.872
4, -4489.88, -5008.55, -5001.15, -4240.80, 0.000, 0.000, 0.000, 17:40:30.872
5, -4348.74, -4840.68, -4839.61, -4064.83, 0.000, 0.000, 0.000, 17:40:30.872
6, -4131.77, -4610.04, -4624.44, -3856.82, 0.000, 0.000, 0.000, 17:40:30.873
7, -4222.82, -4734.13, -4761.62, -3992.31, 0.000, 0.000, 0.000, 17:40:30.888
8, -4458.33, -4978.70, -4985.52, -4218.90, 0.000, 0.000, 0.000, 17:40:30.888
9, -4306.13, -4797.75, -4799.45, -4048.03, 0.000, 0.000, 0.000, 17:40:30.902
10, -4113.93, -4607.79, -4610.86, -3848.13, 0.000, 0.000, 0.000, 17:40:30.902
11, -4188.85, -4729.87, -4717.32, -3972.32, 0.000, 0.000, 0.000, 17:40:30.902
12, -4384.64, -4935.27, -4936.01, -4178.79, 0.000, 0.000, 0.000, 17:40:30.902
13, -4273.94, -4812.85, -4802.31, -4026.01, 0.000, 0.000, 0.000, 17:40:30.918
14, -4058.37, -4574.46, -4593.59, -3813.97, 0.000, 0.000, 0.000, 17:40:30.918
15, -4138.46, -4724.11, -4735.15, -3934.29, 0.000, 0.000, 0.000, 17:40:30.932
16, -4373.63, -5002.75, -4971.42, -4156.01, 0.000, 0.000, 0.000, 17:40:30.932
17, -4205.44, -4834.62, -4806.51, -3977.38, 0.000, 0.000, 0.000, 17:40:30.933
18, -3996.22, -4622.01, -4608.42, -3752.37, 0.000, 0.000, 0.000, 17:40:30.933
