%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -1425.69, -1483.93, -2087.71, -1309.24, 0.000, 0.000, 0.000, 12:48:43.391
1, -1337.80, -1427.40, -1961.13, -1248.88, 0.000, 0.000, 0.000, 12:48:43.391
2, -696.29, -732.12, -1370.09, -611.63, 0.000, 0.000, 0.000, 12:48:43.391
3, -370.83, -353.24, -1099.62, -297.25, 0.000, 0.000, 0.000, 12:48:43.435
4, -441.74, -495.52, -1107.69, -326.75, 0.000, 0.000, 0.000, 12:48:43.435
5, -356.20, -456.53, -988.27, -251.88, 0.000, 0.000, 0.000, 12:48:43.435
6, 288.08, 249.28, -385.99, 354.39, 0.000, 0.000, 0.000, 12:48:43.435
7, 617.72, 635.02, -109.00, 674.25, 0.000, 0.000, 0.000, 12:48:43.436
8, 557.89, 491.10, -119.45, 670.72, 0.000, 0.000, 0.000, 12:48:43.436
9, 621.73, 528.41, -7.95, 732.67, 0.000, 0.000, 0.000, 12:48:43.436
10, 1270.22, 1231.09, 589.28, 1342.20, 0.000, 0.000, 0.000, 12:48:43.436
11, 1603.03, 1613.48, 865.55, 1659.96, 0.000, 0.000, 0.000, 12:48:43.438
12, 1541.03, 1480.70, -111.48, 1637.21, 0.000, 0.000, 0.000, 12:48:43.438
13, 1598.73, 1503.29, -13.43, 1710.07, 0.000, 0.000, 0.000, 12:48:43.450
14, 2248.92, 2207.27, 586.59, 2322.91, 0.000, 0.000, 0.000, 12:48:43.450
15, 2577.91, 2593.25, 874.12, 2639.09, 0.000, 0.000, 0.000, 12:48:43.465
16, 2520.40, 2461.53, 872.39, 1662.57, 0.000, 0.000, 0.000, 12:48:43.465
17, 2586.96, 2485.76, 967.45, 1712.32, 0.000, 0.000, 0.000, 12:48:43.466
18, 3222.42, 3182.84, 1572.03, 2317.88, 0.000, 0.000, 0.000, 12:48:43.466
19, 3562.66, 3585.07, 1854.01, 2644.84, 0.000, 0.000, 0.000, 12:48:43.480
20, 3510.10, 3447.26, 1853.28, 2628.16, 0.000, 0.000, 0.000, 12:48:43.480
21, 3563.13, 3471.85, 1946.09, 2690.70, 0.000, 0.000, 0.000, 12:48:43.494
22, 4203.43, 4159.77, 2546.77, 3302.42, 0.000, 0.000, 0.000, 12:48:43.494
23, 4544.18, 4556.10, 2838.08, 3633.58, 0.000, 0.000, 0.000, 12:48:43.539
24, 4483.61, 4424.98, 2835.82, 3617.68, 0.000, 0.000, 0.000, 12:48:43.540
25, 4546.66, 4436.90, 2922.62, 3675.54, 0.000, 0.000, 0.000, 12:48:43.540
26, 5189.19, 5138.56, 3528.18, 4280.83, 0.000, 0.000, 0.000, 12:48:43.540
27, 5530.53, 5544.68, 3819.47, 4607.05, 0.000, 0.000, 0.000, 12:48:43.541
28, 5468.24, 5410.23, 3818.79, 4599.27, 0.000, 0.000, 0.000, 12:48:43.541
29, 5514.24, 5422.42, 3906.45, 4649.15, 0.000, 0.000, 0.000, 12:48:43.541
30, 6163.86, 6123.54, 4503.57, 5261.07, 0.000, 0.000, 0.000, 12:48:43.541
31, 6504.62, 6519.53, 4798.12, 5595.18, 0.000, 0.000, 0.000, 12:48:43.585
32, 6450.96, 6393.65, 3819.30, 5584.32, 0.000, 0.000, 0.000, 12:48:43.585
33, 6501.61, 6412.29, 3906.54, 5625.91, 0.000, 0.000, 0.000, 12:48:43.585
34, 7151.48, 7096.02, 4508.81, 6240.82, 0.000, 0.000, 0.000, 12:48:43.585
35, 7499.29, 7502.70, 4804.27, 6571.14, 0.000, 0.000, 0.000, 12:48:43.586
36, 7437.45, 7376.48, 4800.24, 6553.55, 0.000, 0.000, 0.000, 12:48:43.586
37, 7475.06, 7370.38, 4884.44, 6607.20, 0.000, 0.000, 0.000, 12:48:43.586
38, 8114.34, 8062.55, 5482.53, 7217.85, 0.000, 0.000, 0.000, 12:48:43.586
39, 8470.76, 8482.03, 5786.94, 7556.42, 0.000, 0.000, 0.000, 12:48:43.587
40, 8406.92, 8355.44, 5783.25, 7541.50, 0.000, 0.000, 0.000, 12:48:43.587
41, 8453.00, 8359.14, 5857.69, 7581.53, 0.000, 0.000, 0.000, 12:48:43.588
42, 9095.93, 9053.75, 6461.79, 8190.99, 0.000, 0.000, 0.000, 12:48:43.588
43, 9469.93, 9487.82, 6772.27, 8543.73, 0.000, 0.000, 0.000, 12:48:43.631
44, 9392.91, 9323.40, 6753.55, 8516.30, 0.000, 0.000, 0.000, 12:48:43.631
45, 9426.00, 9323.20, 6824.70, 8542.84, 0.000, 0.000, 0.000, 12:48:43.632
46, 10080.38, 10038.50, 7449.13, 9182.87, 0.000, 0.000, 0.000, 12:48:43.632
47, 10444.11, 10470.73, 7761.97, 9532.89, 0.000, 0.000, 0.000, 12:48:43.632
48, 10375.51, 10315.08, 7742.26, 9506.84, 0.000, 0.000, 0.000, 12:48:43.632
49, 10399.51, 10304.96, 7815.15, 9532.72, 0.000, 0.000, 0.000, 12:48:43.633
50, 11065.07, 11023.55, 8431.93, 10162.19, 0.000, 0.000, 0.000, 12:48:43.633
51, 11435.96, 11457.60, 8741.38, 10512.21, 0.000, 0.000, 0.000, 12:48:43.633
52, 11350.18, 11294.38, 8718.52, 10480.40, 0.000, 0.000, 0.000, 12:48:43.634
53, 11381.68, 11281.20, 8788.28, 10511.53, 0.000, 0.000, 0.000, 12:48:43.644
54, 12039.73, 11997.62, 9399.46, 11139.46, 0.000, 0.000, 0.000, 12:48:43.645
55, 12412.70, 12435.72, 9728.17, 11488.49, 0.000, 0.000, 0.000, 12:48:43.660
56, 12341.66, 12277.89, 9699.80, 11470.29, 0.000, 0.000, 0.000, 12:48:43.660
57, 12370.51, 12267.26, 9767.18, 11497.37, 0.000, 0.000, 0.000, 12:48:43.674
58, 13012.64, 12967.90, 10381.15, 12108.11, 0.000, 0.000, 0.000, 12:48:43.674
59, 13390.51, 13411.65, 10708.42, 12476.73, 0.000, 0.000, 0.000, 12:48:43.690
60, 13312.49, 13251.72, 10675.66, 12452.55, 0.000, 0.000, 0.000, 12:48:43.690
