%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -2083.36, -2318.59, -2754.69, -2372.57, 0.000, 0.000, 0.000, 14:20:41.714
1, -2353.93, -2599.12, -2988.68, -2579.76, 0.000, 0.000, 0.000, 14:20:41.744
2, -2193.08, -2433.95, -2837.71, -2449.87, 0.000, 0.000, 0.000, 14:20:41.744
3, -1943.12, -2152.22, -2602.21, -2241.25, 0.000, 0.000, 0.000, 14:20:41.759
4, -2074.90, -2314.22, -2747.05, -2362.42, 0.000, 0.000, 0.000, 14:20:41.759
5, -2330.30, -2587.79, -2985.77, -2568.26, 0.000, 0.000, 0.000, 14:20:41.759
6, -2204.31, -2422.57, -2833.04, -2443.62, 0.000, 0.000, 0.000, 14:20:41.760
7, -1936.44, -2141.89, -2590.69, -2231.02, 0.000, 0.000, 0.000, 14:20:41.760
8, -2066.07, -2301.73, -2734.73, -2363.85, 0.000, 0.000, 0.000, 14:20:41.760
9, -2321.94, -2583.38, -2973.78, -2568.38, 0.000, 0.000, 0.000, 14:20:41.761
10, -2185.72, -2422.28, -2821.02, -2429.33, 0.000, 0.000, 0.000, 14:20:41.761
11, -1916.33, -2137.95, -2581.26, -2223.56, 0.000, 0.000, 0.000, 14:20:41.774
12, -2059.10, -2305.25, -2734.52, -2356.66, 0.000, 0.000, 0.000, 14:20:41.774
13, -2326.22, -2578.24, -2966.89, -2564.00, 0.000, 0.000, 0.000, 14:20:41.789
14, -2176.17, -2419.67, -2820.32, -2431.65, 0.000, 0.000, 0.000, 14:20:41.789
15, -1904.96, -2133.95, -2576.73, -2221.13, 0.000, 0.000, 0.000, 14:20:41.804
16, -2049.56, -2290.37, -2725.92, -2360.91, 0.000, 0.000, 0.000, 14:20:41.804
17, -2319.74, -2571.16, -2962.31, -2560.96, 0.000, 0.000, 0.000, 14:20:41.806
18, -2173.85, -2412.22, -2807.95, -2423.38, 0.000, 0.000, 0.000, 14:20:41.806
19, -1914.61, -2134.34, -2573.74, -2216.20, 0.000, 0.000, 0.000, 14:20:41.820
20, -2049.69, -2293.56, -2723.32, -2348.97, 0.000, 0.000, 0.000, 14:20:41.820
21, -2317.83, -2572.25, -2953.29, -2558.54, 0.000, 0.000, 0.000, 14:20:41.834
22, -2178.23, -2402.47, -2805.95, -2425.01, 0.000, 0.000, 0.000, 14:20:41.834
23, -1903.69, -2128.54, -2559.84, -2208.61, 0.000, 0.000, 0.000, 14:20:41.835
24, -2063.64, -2296.17, -2727.05, -2358.15, 0.000, 0.000, 0.000, 14:20:41.835
25, -2309.18, -2560.88, -2947.38, -2548.75, 0.000, 0.000, 0.000, 14:20:41.850
26, -2166.66, -2405.71, -2801.54, -2425.01, 0.000, 0.000, 0.000, 14:20:41.850
27, -1904.65, -2123.46, -2575.78, -2209.57, 0.000, 0.000, 0.000, 14:20:41.864
28, -2046.04, -2290.71, -2728.18, -2355.19, 0.000, 0.000, 0.000, 14:20:41.864
29, -2311.24, -2560.53, -2956.25, -2548.87, 0.000, 0.000, 0.000, 14:20:41.865
30, -2166.05, -2397.41, -2798.92, -2410.99, 0.000, 0.000, 0.000, 14:20:41.865
31, -1896.12, -2115.79, -2563.57, -2212.69, 0.000, 0.000, 0.000, 14:20:41.879
32, -2050.57, -2292.12, -2726.76, -2354.40, 0.000, 0.000, 0.000, 14:20:41.879
33, -2298.34, -2560.09, -2953.57, -2548.08, 0.000, 0.000, 0.000, 14:20:41.894
34, -2160.91, -2400.97, -2808.63, -2418.91, 0.000, 0.000, 0.000, 14:20:41.894
35, -1902.48, -2120.14, -2563.54, -2206.99, 0.000, 0.000, 0.000, 14:20:41.895
36, -2070.31, -2304.72, -2731.70, -2354.63, 0.000, 0.000, 0.000, 14:20:41.895
37, -2307.33, -2566.69, -2961.54, -2549.58, 0.000, 0.000, 0.000, 14:20:41.909
38, -2173.23, -2398.32, -2809.04, -2421.07, 0.000, 0.000, 0.000, 14:20:41.910
39, -1905.77, -2123.32, -2562.13, -2209.03, 0.000, 0.000, 0.000, 14:20:41.925
40, -2054.45, -2291.09, -2733.56, -2364.18, 0.000, 0.000, 0.000, 14:20:41.925
41, -2314.72, -2569.80, -2961.46, -2559.38, 0.000, 0.000, 0.000, 14:20:41.925
42, -2162.81, -2406.99, -2804.99, -2417.94, 0.000, 0.000, 0.000, 14:20:41.925
43, -1908.12, -2124.14, -2564.76, -2212.20, 0.000, 0.000, 0.000, 14:20:41.939
