%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, -4098.71, -4682.13, -4483.33, -3627.92, 0.000, 0.000, 0.000, 12:30:09.165
1, -4085.75, -4700.03, -4485.29, -3582.43, 0.000, 0.000, 0.000, 12:30:09.180
2, -3991.07, -4677.73, -4406.65, -3625.86, 0.000, 0.000, 0.000, 12:30:09.181
3, -3949.07, -4655.46, -4396.56, -3695.07, 0.000, 0.000, 0.000, 12:30:09.195
4, -4037.54, -4694.43, -4534.98, -3585.59, 0.000, 0.000, 0.000, 12:30:09.196
5, -4052.05, -4704.09, -4491.67, -3545.19, 0.000, 0.000, 0.000, 12:30:09.197
6, -3986.28, -4674.91, -4428.17, -3615.10, 0.000, 0.000, 0.000, 12:30:09.197
7, -3959.04, -4627.74, -4350.84, -3670.10, 0.000, 0.000, 0.000, 12:30:09.215
8, -4067.11, -4664.17, -4451.72, -3563.55, 0.000, 0.000, 0.000, 12:30:09.215
9, -4085.06, -4718.38, -4462.07, -3543.10, 0.000, 0.000, 0.000, 12:30:09.223
10, -4031.17, -4640.15, -4440.19, -3630.79, 0.000, 0.000, 0.000, 12:30:09.223
11, -4013.00, -4628.81, -4383.09, -3670.44, 0.000, 0.000, 0.000, 12:30:09.224
12, -4104.18, -4632.29, -4410.87, -3575.22, 0.000, 0.000, 0.000, 12:30:09.224
13, -4100.84, -4604.07, -4433.57, -3523.47, 0.000, 0.000, 0.000, 12:30:09.239
14, -4047.30, -4618.63, -4390.89, -3588.65, 0.000, 0.000, 0.000, 12:30:09.239
15, -4028.93, -4583.90, -4334.72, -3657.64, 0.000, 0.000, 0.000, 12:30:09.253
16, -4126.52, -4623.81, -4425.26, -3569.15, 0.000, 0.000, 0.000, 12:30:09.254
17, -4131.58, -4644.17, -4424.87, -3524.04, 0.000, 0.000, 0.000, 12:30:09.254
18, -4065.56, -4592.28, -4350.42, -3599.02, 0.000, 0.000, 0.000, 12:30:09.254
19, -4059.30, -4568.25, -4325.70, -3672.32, 0.000, 0.000, 0.000, 12:30:09.270
20, -4149.67, -4644.21, -4440.12, -3561.10, 0.000, 0.000, 0.000, 12:30:09.271
21, -4165.67, -4651.41, -4443.87, -3532.30, 0.000, 0.000, 0.000, 12:30:09.289
22, -4079.80, -4558.72, -4331.65, -3594.26, 0.000, 0.000, 0.000, 12:30:09.295
23, -4057.78, -4552.35, -4313.46, -3654.52, 0.000, 0.000, 0.000, 12:30:09.296
24, -4151.69, -4624.32, -4490.77, -3587.37, 0.000, 0.000, 0.000, 12:30:09.298
25, -4152.69, -4651.21, -4424.77, -3530.70, 0.000, 0.000, 0.000, 12:30:09.335
26, -4078.73, -4603.51, -4375.94, -3606.02, 0.000, 0.000, 0.000, 12:30:09.336
27, -4062.46, -4572.83, -4297.10, -3652.65, 0.000, 0.000, 0.000, 12:30:09.341
28, -4138.26, -4573.59, -4389.37, -3563.97, 0.000, 0.000, 0.000, 12:30:09.342
29, -4129.45, -4576.70, -4377.08, -3543.56, 0.000, 0.000, 0.000, 12:30:09.343
